1,1,1,1,12,99,23,233,234,235,236
2,1,1,12,13,100,99,237,238,239,234
3,1,1,13,2,14,100,240,241,242,238
4,1,1,23,99,101,22,235,243,244,245
5,1,1,99,100,102,101,239,246,247,243
6,1,1,100,14,15,102,242,248,249,246
7,1,1,22,101,103,21,244,250,251,252
8,1,1,101,102,104,103,247,253,254,250
9,1,1,102,15,16,104,249,255,256,253
10,1,1,21,103,105,20,251,257,258,259
11,1,1,103,104,106,105,254,260,261,257
12,1,1,104,16,17,106,256,262,263,260
13,1,1,20,105,19,4,258,264,265,266
14,1,1,105,106,18,19,261,267,268,264
15,1,1,106,17,3,18,263,269,270,267
16,1,1,3,5,24,18,271,272,273,270
17,1,1,18,24,25,19,273,274,275,268
18,1,1,19,25,6,4,275,276,277,265
19,1,1,6,26,29,4,278,279,280,277
20,1,1,26,27,28,29,281,282,283,279
21,1,1,27,7,8,28,284,285,286,282
22,1,1,8,30,107,28,287,288,289,286
23,1,1,30,31,108,107,290,291,292,288
24,1,1,31,32,109,108,293,294,295,291
25,1,1,32,33,110,109,296,297,298,294
26,1,1,33,34,111,110,299,300,301,297
27,1,1,34,35,112,111,302,303,304,300
28,1,1,35,36,113,112,305,306,307,303
29,1,1,36,37,114,113,308,309,310,306
30,1,1,37,38,115,114,311,312,313,309
31,1,1,38,39,116,115,314,315,316,312
32,1,1,39,40,117,116,317,318,319,315
33,1,1,40,41,118,117,320,321,322,318
34,1,1,41,42,119,118,323,324,325,321
35,1,1,42,43,120,119,326,327,328,324
36,1,1,43,44,121,120,329,330,331,327
37,1,1,44,45,122,121,332,333,334,330
38,1,1,45,46,123,122,335,336,337,333
39,1,1,46,47,124,123,338,339,340,336
40,1,1,47,48,125,124,341,342,343,339
41,1,1,48,49,126,125,344,345,346,342
42,1,1,49,50,127,126,347,348,349,345
43,1,1,50,9,51,127,350,351,352,348
44,1,1,28,107,128,29,289,353,354,283
45,1,1,107,108,129,128,292,355,356,353
46,1,1,108,109,130,129,295,357,358,355
47,1,1,109,110,131,130,298,359,360,357
48,1,1,110,111,132,131,301,361,362,359
49,1,1,111,112,133,132,304,363,364,361
50,1,1,112,113,134,133,307,365,366,363
51,1,1,113,114,135,134,310,367,368,365
52,1,1,114,115,136,135,313,369,370,367
53,1,1,115,116,137,136,316,371,372,369
54,1,1,116,117,138,137,319,373,374,371
55,1,1,117,118,139,138,322,375,376,373
56,1,1,118,119,140,139,325,377,378,375
57,1,1,119,120,141,140,328,379,380,377
58,1,1,120,121,142,141,331,381,382,379
59,1,1,121,122,143,142,334,383,384,381
60,1,1,122,123,144,143,337,385,386,383
61,1,1,123,124,145,144,340,387,388,385
62,1,1,124,125,146,145,343,389,390,387
63,1,1,125,126,147,146,346,391,392,389
64,1,1,126,127,148,147,349,393,394,391
65,1,1,127,51,52,148,352,395,396,393
66,1,1,29,128,73,4,354,397,398,280
67,1,1,128,129,72,73,356,399,400,397
68,1,1,129,130,71,72,358,401,402,399
69,1,1,130,131,70,71,360,403,404,401
70,1,1,131,132,69,70,362,405,406,403
71,1,1,132,133,68,69,364,407,408,405
72,1,1,133,134,67,68,366,409,410,407
73,1,1,134,135,66,67,368,411,412,409
74,1,1,135,136,65,66,370,413,414,411
75,1,1,136,137,64,65,372,415,416,413
76,1,1,137,138,63,64,374,417,418,415
77,1,1,138,139,62,63,376,419,420,417
78,1,1,139,140,61,62,378,421,422,419
79,1,1,140,141,60,61,380,423,424,421
80,1,1,141,142,59,60,382,425,426,423
81,1,1,142,143,58,59,384,427,428,425
82,1,1,143,144,57,58,386,429,430,427
83,1,1,144,145,56,57,388,431,432,429
84,1,1,145,146,55,56,390,433,434,431
85,1,1,146,147,54,55,392,435,436,433
86,1,1,147,148,53,54,394,437,438,435
