194,1,1,79,156,152
195,1,1,54,153,157
196,1,1,157,55,54
197,1,1,153,154,158
198,1,1,158,157,153
199,1,1,154,155,159
200,1,1,159,158,154
201,1,1,155,156,160
202,1,1,160,159,155
203,1,1,156,79,80
204,1,1,80,160,156
205,1,1,55,157,161
206,1,1,161,56,55
207,1,1,157,158,162
208,1,1,162,161,157
209,1,1,158,159,163
210,1,1,163,162,158
211,1,1,159,160,164
212,1,1,164,163,159
213,1,1,160,80,81
214,1,1,81,164,160
215,1,1,56,161,165
216,1,1,165,57,56
217,1,1,161,162,166
218,1,1,166,165,161
219,1,1,162,163,167
220,1,1,167,166,162
221,1,1,163,164,168
222,1,1,168,167,163
223,1,1,164,81,82
224,1,1,82,168,164
225,1,1,57,165,169
226,1,1,169,58,57
227,1,1,165,166,170
228,1,1,170,169,165
229,1,1,166,167,171
230,1,1,171,170,166
231,1,1,167,168,172
232,1,1,172,171,167
233,1,1,168,82,83
234,1,1,83,172,168
235,1,1,58,169,173
236,1,1,173,59,58
237,1,1,169,170,174
238,1,1,174,173,169
239,1,1,170,171,175
240,1,1,175,174,170
241,1,1,171,172,176
242,1,1,176,175,171
243,1,1,172,83,84
244,1,1,84,176,172
245,1,1,59,173,177
246,1,1,177,60,59
247,1,1,173,174,178
248,1,1,178,177,173
249,1,1,174,175,179
250,1,1,179,178,174
251,1,1,175,176,180
252,1,1,180,179,175
253,1,1,176,84,85
254,1,1,85,180,176
255,1,1,60,177,181
256,1,1,181,61,60
257,1,1,177,178,182
258,1,1,182,181,177
259,1,1,178,179,183
260,1,1,183,182,178
261,1,1,179,180,184
262,1,1,184,183,179
263,1,1,180,85,86
264,1,1,86,184,180
265,1,1,61,181,185
266,1,1,185,62,61
267,1,1,181,182,186
268,1,1,186,185,181
269,1,1,182,183,187
270,1,1,187,186,182
271,1,1,183,184,188
272,1,1,188,187,183
273,1,1,184,86,87
274,1,1,87,188,184
275,1,1,62,185,189
276,1,1,189,63,62
277,1,1,185,186,190
278,1,1,190,189,185
279,1,1,186,187,191
280,1,1,191,190,186
281,1,1,187,188,192
282,1,1,192,191,187
283,1,1,188,87,88
284,1,1,88,192,188
285,1,1,63,189,193
286,1,1,193,64,63
287,1,1,189,190,194
288,1,1,194,193,189
289,1,1,190,191,195
290,1,1,195,194,190
291,1,1,191,192,196
292,1,1,196,195,191
293,1,1,192,88,89
294,1,1,89,196,192
295,1,1,64,193,197
296,1,1,197,65,64
297,1,1,193,194,198
298,1,1,198,197,193
299,1,1,194,195,199
300,1,1,199,198,194
301,1,1,195,196,200
302,1,1,200,199,195
303,1,1,196,89,90
304,1,1,90,200,196
305,1,1,65,197,201
306,1,1,201,66,65
307,1,1,197,198,202
308,1,1,202,201,197
309,1,1,198,199,203
310,1,1,203,202,198
311,1,1,199,200,204
312,1,1,204,203,199
313,1,1,200,90,91
314,1,1,91,204,200
315,1,1,66,201,205
316,1,1,205,67,66
317,1,1,201,202,206
318,1,1,206,205,201
319,1,1,202,203,207
320,1,1,207,206,202
321,1,1,203,204,208
322,1,1,208,207,203
323,1,1,204,91,92
324,1,1,92,208,204
325,1,1,67,205,209
326,1,1,209,68,67
327,1,1,205,206,210
328,1,1,210,209,205
329,1,1,206,207,211
330,1,1,211,210,206
331,1,1,207,208,212
332,1,1,212,211,207
333,1,1,208,92,93
334,1,1,93,212,208
335,1,1,68,209,213
336,1,1,213,69,68
337,1,1,209,210,214
338,1,1,214,213,209
339,1,1,210,211,215
340,1,1,215,214,210
341,1,1,211,212,216
342,1,1,216,215,211
343,1,1,212,93,94
344,1,1,94,216,212
345,1,1,69,213,217
346,1,1,217,70,69
347,1,1,213,214,218
348,1,1,218,217,213
349,1,1,214,215,219
350,1,1,219,218,214
351,1,1,215,216,220
352,1,1,220,219,215
353,1,1,216,94,95
354,1,1,95,220,216
355,1,1,70,217,221
356,1,1,221,71,70
357,1,1,217,218,222
358,1,1,222,221,217
359,1,1,218,219,223
360,1,1,223,222,218
361,1,1,219,220,224
362,1,1,224,223,219
363,1,1,220,95,96
364,1,1,96,224,220
365,1,1,71,221,225
366,1,1,225,72,71
367,1,1,221,222,226
368,1,1,226,225,221
369,1,1,222,223,227
370,1,1,227,226,222
371,1,1,223,224,228
372,1,1,228,227,223
373,1,1,224,96,97
374,1,1,97,228,224
375,1,1,72,225,229
376,1,1,229,73,72
377,1,1,225,226,230
378,1,1,230,229,225
379,1,1,226,227,231
380,1,1,231,230,226
381,1,1,227,228,232
382,1,1,232,231,227
383,1,1,228,97,98
384,1,1,98,232,228
385,1,1,73,229,20
386,1,1,20,4,73
387,1,1,229,230,21
388,1,1,21,20,229
389,1,1,230,231,22
390,1,1,22,21,230
391,1,1,231,232,23
392,1,1,23,22,231
393,1,1,232,98,1
394,1,1,1,23,232
