1,1,1,1,13,26
2,1,1,13,81,26
3,1,1,13,14,82
4,1,1,82,81,13
5,1,1,14,2,15
6,1,1,15,82,14
7,1,1,26,81,83
8,1,1,83,25,26
9,1,1,81,82,84
10,1,1,84,83,81
11,1,1,82,15,16
12,1,1,16,84,82
13,1,1,25,83,85
14,1,1,85,24,25
15,1,1,83,84,86
16,1,1,86,85,83
17,1,1,84,16,17
18,1,1,17,86,84
19,1,1,24,85,87
20,1,1,87,23,24
21,1,1,85,86,88
22,1,1,88,87,85
23,1,1,86,17,18
24,1,1,18,88,86
25,1,1,23,87,89
26,1,1,89,22,23
27,1,1,87,88,90
28,1,1,90,89,87
29,1,1,88,18,19
30,1,1,19,90,88
31,1,1,22,89,21
32,1,1,21,4,22
33,1,1,89,90,20
34,1,1,20,21,89
35,1,1,90,19,3
36,1,1,3,20,90
37,1,1,3,5,20
38,1,1,5,27,20
39,1,1,20,27,21
40,1,1,27,6,21
41,1,1,21,6,4
42,1,1,6,7,4
43,1,1,7,8,9
44,1,1,9,4,7
45,1,1,9,28,59
46,1,1,59,4,9
47,1,1,28,29,58
48,1,1,58,59,28
49,1,1,29,30,57
50,1,1,57,58,29
51,1,1,30,31,56
52,1,1,56,57,30
53,1,1,31,32,55
54,1,1,55,56,31
55,1,1,32,33,54
56,1,1,54,55,32
57,1,1,33,34,53
58,1,1,53,54,33
59,1,1,34,35,52
60,1,1,52,53,34
61,1,1,35,36,51
62,1,1,51,52,35
63,1,1,36,37,50
64,1,1,50,51,36
65,1,1,37,38,49
66,1,1,49,50,37
67,1,1,38,39,48
68,1,1,48,49,38
69,1,1,39,40,47
70,1,1,47,48,39
71,1,1,40,41,46
72,1,1,46,47,40
73,1,1,41,42,45
74,1,1,45,46,41
75,1,1,42,43,44
76,1,1,44,45,42
77,1,1,43,10,11
78,1,1,11,44,43
79,1,1,11,60,91
80,1,1,91,44,11
81,1,1,60,61,92
82,1,1,92,91,60
83,1,1,61,62,93
84,1,1,93,92,61
85,1,1,62,63,94
86,1,1,94,93,62
87,1,1,63,64,95
88,1,1,95,94,63
89,1,1,64,12,65
90,1,1,65,95,64
91,1,1,44,91,45
92,1,1,91,96,45
93,1,1,91,92,97
94,1,1,97,96,91
95,1,1,92,93,98
96,1,1,98,97,92
97,1,1,93,94,99
98,1,1,99,98,93
99,1,1,94,95,100
100,1,1,100,99,94
101,1,1,95,65,66
102,1,1,66,100,95
103,1,1,45,96,46
104,1,1,96,101,46
105,1,1,96,97,102
106,1,1,102,101,96
107,1,1,97,98,103
108,1,1,103,102,97
109,1,1,98,99,104
110,1,1,104,103,98
111,1,1,99,100,105
112,1,1,105,104,99
113,1,1,100,66,67
114,1,1,67,105,100
115,1,1,46,101,47
116,1,1,101,106,47
117,1,1,101,102,107
118,1,1,107,106,101
119,1,1,102,103,108
120,1,1,108,107,102
121,1,1,103,104,109
122,1,1,109,108,103
123,1,1,104,105,110
124,1,1,110,109,104
125,1,1,105,67,68
126,1,1,68,110,105
127,1,1,47,106,48
128,1,1,106,111,48
129,1,1,106,107,112
130,1,1,112,111,106
131,1,1,107,108,113
132,1,1,113,112,107
133,1,1,108,109,114
134,1,1,114,113,108
135,1,1,109,110,115
136,1,1,115,114,109
137,1,1,110,68,69
138,1,1,69,115,110
139,1,1,48,111,49
140,1,1,111,116,49
141,1,1,111,112,117
142,1,1,117,116,111
143,1,1,112,113,118
144,1,1,118,117,112
145,1,1,113,114,119
146,1,1,119,118,113
147,1,1,114,115,120
148,1,1,120,119,114
149,1,1,115,69,70
150,1,1,70,120,115
151,1,1,49,116,50
152,1,1,116,121,50
153,1,1,116,117,122
154,1,1,122,121,116
155,1,1,117,118,123
156,1,1,123,122,117
157,1,1,118,119,124
158,1,1,124,123,118
159,1,1,119,120,125
160,1,1,125,124,119
161,1,1,120,70,71
162,1,1,71,125,120
163,1,1,50,121,51
164,1,1,121,126,51
165,1,1,121,122,127
166,1,1,127,126,121
167,1,1,122,123,128
168,1,1,128,127,122
169,1,1,123,124,129
170,1,1,129,128,123
171,1,1,124,125,130
172,1,1,130,129,124
173,1,1,125,71,72
174,1,1,72,130,125
175,1,1,51,126,52
176,1,1,126,131,52
177,1,1,126,127,132
178,1,1,132,131,126
179,1,1,127,128,133
180,1,1,133,132,127
181,1,1,128,129,134
182,1,1,134,133,128
183,1,1,129,130,135
184,1,1,135,134,129
185,1,1,130,72,73
186,1,1,73,135,130
187,1,1,52,131,53
188,1,1,131,136,53
189,1,1,131,132,137
190,1,1,137,136,131
191,1,1,132,133,138
192,1,1,138,137,132
193,1,1,133,134,139
194,1,1,139,138,133
195,1,1,134,135,140
196,1,1,140,139,134
197,1,1,135,73,74
198,1,1,74,140,135
199,1,1,53,136,54
200,1,1,136,141,54
201,1,1,136,137,142
202,1,1,142,141,136
203,1,1,137,138,143
204,1,1,143,142,137
205,1,1,138,139,144
206,1,1,144,143,138
207,1,1,139,140,145
208,1,1,145,144,139
209,1,1,140,74,75
210,1,1,75,145,140
211,1,1,54,141,55
212,1,1,141,146,55
213,1,1,141,142,147
214,1,1,147,146,141
215,1,1,142,143,148
216,1,1,148,147,142
217,1,1,143,144,149
218,1,1,149,148,143
219,1,1,144,145,150
220,1,1,150,149,144
221,1,1,145,75,76
222,1,1,76,150,145
223,1,1,55,146,56
224,1,1,146,151,56
225,1,1,146,147,152
226,1,1,152,151,146
227,1,1,147,148,153
228,1,1,153,152,147
229,1,1,148,149,154
230,1,1,154,153,148
231,1,1,149,150,155
232,1,1,155,154,149
233,1,1,150,76,77
234,1,1,77,155,150
235,1,1,56,151,57
236,1,1,151,156,57
237,1,1,151,152,157
238,1,1,157,156,151
239,1,1,152,153,158
240,1,1,158,157,152
241,1,1,153,154,159
242,1,1,159,158,153
243,1,1,154,155,160
244,1,1,160,159,154
245,1,1,155,77,78
246,1,1,78,160,155
247,1,1,57,156,58
248,1,1,156,161,58
249,1,1,156,157,162
250,1,1,162,161,156
251,1,1,157,158,163
252,1,1,163,162,157
253,1,1,158,159,164
254,1,1,164,163,158
255,1,1,159,160,165
256,1,1,165,164,159
257,1,1,160,78,79
258,1,1,79,165,160
259,1,1,58,161,59
