1,1,1,1,12,81,21
2,1,1,12,13,82,81
3,1,1,13,2,14,82
4,1,1,21,81,83,20
5,1,1,81,82,84,83
6,1,1,82,14,15,84
7,1,1,20,83,85,19
8,1,1,83,84,86,85
9,1,1,84,15,16,86
10,1,1,19,85,18,4
11,1,1,85,86,17,18
12,1,1,86,16,3,17
13,1,1,3,5,22,17
14,1,1,17,22,23,18
15,1,1,18,23,6,4
16,1,1,6,24,27,4
17,1,1,24,25,26,27
18,1,1,25,7,8,26
19,1,1,8,28,87,26
20,1,1,28,29,88,87
21,1,1,29,30,89,88
22,1,1,30,31,90,89
23,1,1,31,32,91,90
24,1,1,32,33,92,91
25,1,1,33,34,93,92
26,1,1,34,35,94,93
27,1,1,35,36,95,94
28,1,1,36,37,96,95
29,1,1,37,38,97,96
30,1,1,38,39,98,97
31,1,1,39,40,99,98
32,1,1,40,41,100,99
33,1,1,41,42,101,100
34,1,1,42,43,102,101
35,1,1,43,9,44,102
36,1,1,26,87,103,27
37,1,1,87,88,104,103
38,1,1,88,89,105,104
39,1,1,89,90,106,105
40,1,1,90,91,107,106
41,1,1,91,92,108,107
42,1,1,92,93,109,108
43,1,1,93,94,110,109
44,1,1,94,95,111,110
45,1,1,95,96,112,111
46,1,1,96,97,113,112
47,1,1,97,98,114,113
48,1,1,98,99,115,114
49,1,1,99,100,116,115
50,1,1,100,101,117,116
51,1,1,101,102,118,117
52,1,1,102,44,45,118
53,1,1,27,103,61,4
54,1,1,103,104,60,61
55,1,1,104,105,59,60
56,1,1,105,106,58,59
57,1,1,106,107,57,58
58,1,1,107,108,56,57
59,1,1,108,109,55,56
60,1,1,109,110,54,55
61,1,1,110,111,53,54
62,1,1,111,112,52,53
63,1,1,112,113,51,52
64,1,1,113,114,50,51
65,1,1,114,115,49,50
66,1,1,115,116,48,49
67,1,1,116,117,47,48
68,1,1,117,118,46,47
69,1,1,118,45,10,46
70,1,1,10,62,119,46
71,1,1,62,63,120,119
72,1,1,63,64,121,120
73,1,1,64,11,65,121
74,1,1,46,119,122,47
75,1,1,119,120,123,122
76,1,1,120,121,124,123
77,1,1,121,65,66,124
78,1,1,47,122,125,48
79,1,1,122,123,126,125
80,1,1,123,124,127,126
81,1,1,124,66,67,127
82,1,1,48,125,128,49
83,1,1,125,126,129,128
84,1,1,126,127,130,129
85,1,1,127,67,68,130
86,1,1,49,128,131,50
87,1,1,128,129,132,131
88,1,1,129,130,133,132
89,1,1,130,68,69,133
90,1,1,50,131,134,51
91,1,1,131,132,135,134
92,1,1,132,133,136,135
93,1,1,133,69,70,136
94,1,1,51,134,137,52
95,1,1,134,135,138,137
96,1,1,135,136,139,138
97,1,1,136,70,71,139
98,1,1,52,137,140,53
99,1,1,137,138,141,140
100,1,1,138,139,142,141
101,1,1,139,71,72,142
102,1,1,53,140,143,54
103,1,1,140,141,144,143
104,1,1,141,142,145,144
105,1,1,142,72,73,145
106,1,1,54,143,146,55
107,1,1,143,144,147,146
108,1,1,144,145,148,147
109,1,1,145,73,74,148
110,1,1,55,146,149,56
111,1,1,146,147,150,149
112,1,1,147,148,151,150
113,1,1,148,74,75,151
114,1,1,56,149,152,57
115,1,1,149,150,153,152
116,1,1,150,151,154,153
117,1,1,151,75,76,154
118,1,1,57,152,155,58
119,1,1,152,153,156,155
120,1,1,153,154,157,156
121,1,1,154,76,77,157
122,1,1,58,155,158,59
123,1,1,155,156,159,158
124,1,1,156,157,160,159
125,1,1,157,77,78,160
126,1,1,59,158,161,60
127,1,1,158,159,162,161
128,1,1,159,160,163,162
129,1,1,160,78,79,163
130,1,1,60,161,164,61
131,1,1,161,162,165,164
132,1,1,162,163,166,165
133,1,1,163,79,80,166
134,1,1,61,164,19,4
135,1,1,164,165,20,19
136,1,1,165,166,21,20
137,1,1,166,80,1,21
